1591761062	1702510602911	700	0.075	12	24.4	107.1	104.27	28	1.5	10	1.8	6.66	18.66	17.66	4.86	8.83	3	0.05	0.98	3119.4	HOCAM SONDAKİ MİKROHENRY İ DÖNÜŞTÜRÜRKEN KAFAM KARIŞMIŞ KAĞIDA 311.9 uH YAZMIŞIM AMA DOĞRUSU 3119.4 uH OLACAK
1591761088	1702510766139	900	0.072	15	15.52	80	78.48	36	1.443	12	2.25	5.763	24.95	24.327	3.513	12.164	3	0.390	1.352	4303.540	Rotor sargı uçları açıkken; statorda üçgen oldugu için N1=900V, rotorda yıldız oldugu için √3 ile bölünür N2=300V(yaklaşık)
1591761123	1702040414346	900	0,095	20	24,69	105	102	36	1,905	16	1,8	4,408	18,897	18,375	2,608	9,1875	3	0,289	1,020	3426	kağıdımda bazı verileri ms olarak hesaplamıştım.burada çevirdim hocam. saygılarımla
1591761158	1702040414346	900	0,095	20	24,69	105	102	36	1,905	16	1,8	4,408	18,897	18,375	2,608	9,1875	3	0,289	1,020	3426	kağıdımda bazı verileri ms olarak hesaplamıştım.burada çevirdim hocam. saygılarımla
1591761171	1702510189226	900	0,08	17	21	88,89	86,37	36	1,62	13	1,95	4,95	22,22	21,67	0,975	10,835	3	8,875	1,2	381	
1591761269	150251077	220	0.1415	20	413	643	493				0.75	0.192	8.48								
1591761501	1702040099882	900	0.12	24	0.296	0.014	0.296	36	2.31	19	1.35	3.56	15.58	15.17	2.21	7.59	3	0.25	1.90	6.05	
1591761703	1602041016503	500	0.075	9	36	150	145.66	20	1.50	7	1.2	3.11	13.33	12.96	1.91	6.48	3	0.212	0.72	2290	
1591761710	1702040306465	600	0.086	12	33	143	139.15	24	1,732	30	1.35	10	13.856	9.591		4.80	3				
1591761725	1602510542281	300	0.133	9	100	443	431.57	12	2.65	7	0.45	1	4.51	4.40	0.539	2.2					
1591761731	1602040434992	700	0.126	20	0.4	1.8	1.74	28	2.53	16	1.05	2.5	11.07	10.8	8.57	5.4	2.95	1	1.35	3300	
1591761899	1702040402072	700	0.118	19	39	169	164	28	2.367	15	0.47	2.68	11.8	11.5	2.21	5.75	1.7	0.76	1.99	633	
1591761931	1702040753210	800	0,09	17	26,5	112,5	9270	32	1,847	14	1,65	4,37	10,0	9,009	2,72	4,5045	2	2,72	1,125	3580	
1591761938	1702510269032	800	0.086	16	25	107.5	104.5	32	1.73	13	1.8	4.34	18.49	17.97	2.54	8.98	266.67	0.282	1	3183.09	
1591761960	1702040049116	300	0.132	9	100	440	428.48	12	2.655	7	0.45	0.993	4.519	4.038	0.543	2.019	3	0.060	0.224	713	
1591762038	1702040155291	600	0.141	20	55.5	235	228.3	24	2.82	16	0.75	2.01	8.51	8.26	1.26	4.13	3.00	0.140	0.459	1461	Hocam ben sınav kağıdında N2/N1 şeklinde buldum.0.333 yazdım.Bakabilirsiniz.Buraya da N1/N2 değerini yazıyorum bilgilerinize arz ederim.
1591762080	1602510646769	400	0.107	10	62.5	267	259.6	16	2.136	8	0.75	1.75	7.49	7.28	1	3.64	3	0.1111	0.91	2896	
1591762093	1602510454968	800	0,07	13	20,3	87,5	89,8	32	1,35	10	2,1	5,5	23,7	23,05	3,4	11,5	3	0,37	1,27	0,00404	
1591762305	1702040173051	600	0,141	20	0,005	0,002	0,002	24	2,829	16	0,75	5,656	8,483	6,323	4,906	3,162	3,000	0,545	0,351	0,001	
1591762408	1702510349396	700	0.095	15	30	135	131.62	28	1.842	12	1.35	3.54	15.2	14.78	2.19	7.39	3.00	0.243	0.821	261	rotorda (y) =233.3
1591762786	1602510113503	600	0.063	9	0.000025	0.000105		36	1.27	7	1.8	4.35	28.34	28.004	1.2	14.002	3	0.133	1.55	5	
1591762983	1702040541236	400	0.0808	7	43.75	202	197.2	16	1.616	6	0.9	2.297	9.90	9.63	1.397	4.81	3	0.155	0.534	169	
1591763089	1502040281609	400	0,092 	9 	56,3	230	223	16	1,85	7	0,75	2,05	8,65	8,404	1,3	4,202	3,001	0,144	0,467	1486,5	
1591763238	1702040444524	800	0,0635	12	18,75	79,375	77,128	32	1,2702	9	2,25	16,73	25,20	18,84	14,48	9,42	3	1,61	1,05	3342	Rotordaki fazlar arası gerilim: 266,68 Volt
1591763304	1602510925497	300	0,063	4	0,000044	0,000021	0,00025	12	0,578	4	1,05	11,97	20,76	16,9	11,27	8,45	3	1,25	2,11	0,006719	
1591763620	1602040468886	400	0.1180	11	0.00006875	0.000295	0.000303	16	2.315	9	0.6	1.6793	6.911	6.7	1.0793	3.35	1.7320	0.359	0.8375	2.66	
1591763818	1702040139664	500	0,080	9	0,036 mS	0,16mS	0,158mS	20	1,61	7	1,045	2,700	12,42	12,12	1,655	6,06					
1591763881	1702040444524	800	0,0635	12	18,75	79,375	77,128	32	1,2702	9	2,25	16,73	25,20	18,84	14,48	9,42	3	1,61	1,05	3342	Rotordaki fazlar arası gerilim: 266,68 Volt
1591763905	1702040601725	800	0.133	25	3.9*10^(1)	1.7*10^2	1.65*10^(-2)	32	2.65	20	1.2	8.54	12.07	8.57	7.34	4.285	3.01	66.5	0.47	1.497*10^(3)	N1=800, N2=266
1591764019	1702040489061	600	0.101036297	14	38.8	168	163.45	24	2.02	11	1.05	2.69	11.88	11.57	1.64	5.78	3	0.182	0.64	2037	
1591764742	1702510488951	800	0.127	23	35.9	156	160	32	2.54	19	1.2	2.94	9.05	8.55	1.74	4.27	3	0.193	0.474	1508	
1591764806	1702510106815	700	0.1212	20		173.14		28	2.425	16	1.05										
1591764901	1702040601725	800	0.133	25	39	170	0.0165	32	2.65	20	1.2	8.54	12.07	8.57	7.34	4.285	3.01	66.5	0.47	1497	N1=800, N2=266
1591764909	1602040116445	500	0.07225	8	32	144.5	140.912	20	1.445	7	1.35	3.35249	13.8408	14.241	2.00249	7.1205	3	0.22249889	0.791166	2519.62	
1591765142	1702510467486	900	0.069	14	17	76	74	36	1.386	12	2.55	6.25	26	25.24	3.7	12.6	3	6.253	1.4	4456	
1591765545	1602040183923	800	0.12	22	34.375	150	146.008	32	2.42	18	1.2	3.07	13.223	12.96	1.87	6.48	2.99	0.207	1.62	5159.2	
1591765551	1702510331567	800	0.124	23	0.035	0.155	0.150	32	2.48	18	1.2	2.90	12.90	12.5	1.7	6.25	3	0.188	0.694	2.210	
1591765612	1602040955445	500	0,113	13	52	226	220	20	2,26	10	1,21	1,96	8,85	9,07	1,21	4,53	3				bm=219,94 buldum fakat yaklaşık olarak 220 aldım. 
1591765687	1602040955445	500	0,113	13	52	226	220	20	2,26	10	1,21	1,96	8,85	9,07	1,21	4,53	3	0,134	0,503	1601	bm=219,94 buldum fakat yaklaşık olarak 220 aldım. N1/N2=2,999 buldum yaklaşık olarak 3 aldım.
1591765800	1602040955445	500	0,113	13	52	226	220	20	2,26	10	0,75	1,96	8,85	9,07	1,21	4,53	3	0,134	0,503	1601	bm=219,94 buldum fakat yaklaşık olarak 220 aldım. N1/N2=2,999 buldum yaklaşık olarak 3 aldım.
1591766736	1502511059041	600	0.124	17	47	206	200	24	2.482	14	0.9	2.3	9.7	9.4	1.4	4.7	3	0.1556	0.522	1660	Eğer dü
1591766822	1502511059041	600	0.124	17	47	206	200	24	2.482	14	0.9	2.3	9.7	9.4	1.4	4.7	3	0.1556	0.522	1660	Cevaplarımdan eminim. Eğer düşük gelirse kağıdımı kontrol edin lütfen.
